Name,StartTime,EndTime,Duration(s),Id,ParentId,RootId,fileName,project,qualifiedNameOfFile,userOpName,length,cache,cpuDelta(s),realDelta(s),gc0,gc1,gc2,outputDllFile,buildPhase,stackGuardName,stackGuardCurrentDepth,stackGuardMaxDepth,callerMemberName,callerFilePath,callerLineNumber
ParseAndCheckFile.parseFile,16-50-00.9085,16-50-00.9088,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-de67074b5afb0b40-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3076.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9089,16-50-00.9093,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-c5f0ab92444ad085-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo552.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9089,16-50-00.9093,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-ea2754da5c62c620-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1835.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9089,16-50-00.9093,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-abb2f52e6a49455a-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3077.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9090,16-50-00.9096,000.0006,00-e7e3185b61dd18faf9c301d6b4c42a8a-556b87b92e5709e3-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4246.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9094,16-50-00.9097,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-fb262882678622ae-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1836.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9094,16-50-00.9097,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-3d2a2a3bb3e346cc-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo553.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9094,16-50-00.9098,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-0cebc29fd4e4382f-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3078.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9098,16-50-00.9102,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-9beda7dc1ebb4958-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo554.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9098,16-50-00.9102,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-0f17bb11fd195448-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1837.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9098,16-50-00.9102,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-379babc5e702d9cb-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3079.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9099,16-50-00.9105,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-0f4ab41ff5d682ca-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4247.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9103,16-50-00.9107,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-c93de3fe87ef0420-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo555.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9103,16-50-00.9107,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-c17b935857606037-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1838.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9103,16-50-00.9107,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-c565b3c0acf1e5a6-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3080.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9107,16-50-00.9111,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-ed1395c55e131d51-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo556.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9107,16-50-00.9111,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-ddd04b135c55aafe-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3081.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9107,16-50-00.9111,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-cc8c7509f23e39bc-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1839.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9108,16-50-00.9113,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-4e018a1dc70e238c-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4248.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9112,16-50-00.9116,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-51dccf854e9c44c8-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1840.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9113,16-50-00.9116,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-b6a7393d51bb3adf-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3082.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9112,16-50-00.9117,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-ea0fcb11d97398f9-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo557.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9114,16-50-00.9117,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-d23546795b202307-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4249.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9117,16-50-00.9121,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-8615e7663784173e-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1841.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9117,16-50-00.9121,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-223c29f9471a3862-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo558.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9117,16-50-00.9121,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-439e018927b051b1-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3083.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9118,16-50-00.9122,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-515f25f0064cb178-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4250.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9121,16-50-00.9125,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-530e5bf46523893c-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo559.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9121,16-50-00.9125,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-793060c5c8706575-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1842.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9122,16-50-00.9126,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-6b43d55ca72a0c10-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3084.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9122,16-50-00.9126,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-43e26f4c303facc4-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4251.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9126,16-50-00.9129,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-93314e1312af05e1-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1843.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9126,16-50-00.9130,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-8e01305d757bea0d-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo560.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9126,16-50-00.9130,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-2baddbd86fd0bcff-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4252.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9126,16-50-00.9130,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-b4d410a77433305e-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3085.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9130,16-50-00.9134,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-59f363ea46edbcb2-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo561.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9130,16-50-00.9134,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-1531aa0cc42684c4-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1844.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9131,16-50-00.9135,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-df5b9376f4af1344-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4253.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9131,16-50-00.9135,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-1e5bc68ea691aa1f-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3086.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9135,16-50-00.9138,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-b49a11aeee73b996-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1845.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9135,16-50-00.9138,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-bd236d6a8b05cb04-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo562.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9135,16-50-00.9139,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-f422b9e79dcb0aab-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4254.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9135,16-50-00.9140,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-c9e9b847e05861a3-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3087.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9139,16-50-00.9143,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-2a6aa974cc48a6f4-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo563.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9141,16-50-00.9144,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-ba723b072b43c9f4-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3088.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9139,16-50-00.9145,000.0006,00-e7e3185b61dd18faf9c301d6b4c42a8a-97eb9decd1151fa5-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1846.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9145,16-50-00.9147,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-f28ee375781a1e92-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3089.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9144,16-50-00.9147,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-6b0ed6739c0c21cd-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo564.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9145,16-50-00.9149,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-7f1cdb0111e968b9-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1847.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9148,16-50-00.9150,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-14183e4a9525c378-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3090.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9148,16-50-00.9152,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-a3dedc1846eebdc0-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo565.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9149,16-50-00.9153,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-37c651463ccccfc5-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1848.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9151,16-50-00.9154,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-5affa082083ba1bc-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3091.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9153,16-50-00.9157,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-03b99c062ac2330a-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo566.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9154,16-50-00.9157,000.0003,00-e7e3185b61dd18faf9c301d6b4c42a8a-39c6d675006cb5d3-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3092.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9154,16-50-00.9227,000.0072,00-e7e3185b61dd18faf9c301d6b4c42a8a-bee072d4c7f6bf60-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1849.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9158,16-50-00.9227,000.0069,00-e7e3185b61dd18faf9c301d6b4c42a8a-5b1c5b88e30ee9d0-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3093.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9223,16-50-00.9228,000.0006,00-e7e3185b61dd18faf9c301d6b4c42a8a-63ba45fdb75ce4ec-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4255.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9157,16-50-00.9228,000.0071,00-e7e3185b61dd18faf9c301d6b4c42a8a-1f4959096b671469-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo567.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9228,16-50-00.9233,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-edfc41175b2f2e5b-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3094.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9228,16-50-00.9234,000.0006,00-e7e3185b61dd18faf9c301d6b4c42a8a-770fa347feb1e8ac-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1850.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9229,16-50-00.9234,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-8fb8c53fead206be-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4256.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9230,16-50-00.9234,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-c7d6ebb739cc3844-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo568.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9234,16-50-00.9239,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-b3c5e5dea89f1100-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1851.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9234,16-50-00.9239,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-84706728a938bc90-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3095.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9235,16-50-00.9240,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-de69b9aeaee328e8-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4257.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9235,16-50-00.9240,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-dd6d09a3d3ca4257-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo569.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9240,16-50-00.9245,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-c30124220352d10b-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1852.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9240,16-50-00.9245,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-054fcee8a130fe3d-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo3096.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9240,16-50-00.9245,000.0005,00-e7e3185b61dd18faf9c301d6b4c42a8a-d4bec222af052ce4-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4258.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9241,16-50-00.9253,000.0012,00-e7e3185b61dd18faf9c301d6b4c42a8a-bff7b559644e0516-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo570.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9246,16-50-00.9255,000.0009,00-e7e3185b61dd18faf9c301d6b4c42a8a-675814ed3c05ac8d-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo1853.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9251,16-50-00.9255,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-401603ab5e7d7f85-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo4259.fs,,,,,,,,,,,,Parse,,,,,,
ParseAndCheckFile.parseFile,16-50-00.9253,16-50-00.9257,000.0004,00-e7e3185b61dd18faf9c301d6b4c42a8a-e6757db78ac94167-00,00-e7e3185b61dd18faf9c301d6b4c42a8a-1257102cad84ff61-00,e7e3185b61dd18faf9c301d6b4c42a8a,/tmp/perf-test-5000/Foo571.fs,,,,,,,,,,,,Parse,,,,,,
